-0.1724005,-2.479455,9.629089
-0.33769,-2.632767,9.583574
-0.3257125,-2.2518826,9.717723
-0.2442655,-1.966818,9.691372
-0.24187,-2.077011,9.655439
-0.232288,-2.4195676,9.602738
-0.189169,-2.2997925,9.597947
-0.24187,-2.1560626,9.679395
-0.352063,-2.1895995,9.657835
-0.3496675,-2.1416895,9.636275
-0.361645,-2.225532,9.710536
-0.3856,-2.3524935,9.631484
-0.294571,-2.474664,9.583574
-0.2203105,-2.211159,9.712932
-0.2730115,-1.938072,9.765633
-0.294571,-2.2614646,9.662626
-0.222706,-2.556111,9.583574
-0.1915645,-2.1800175,9.705745
-0.1724005,-2.02431,9.720118
-0.198751,-2.3333294,9.672208
-0.208333,-2.383635,9.605134
-0.2346835,-2.31177,9.641067
-0.356854,-1.7632005,9.784797
-0.284989,-2.110548,9.691372
-0.3640405,-2.1656444,9.732096
-0.246661,-1.995564,9.703349
-0.24187,-2.235114,9.645858
-0.265825,-2.5920434,9.545246
-0.2921755,-2.666304,9.550037
-0.2298925,-2.096175,9.684185
-0.2442655,-2.177622,9.641067
-0.24187,-2.4195676,9.657835
-0.2203105,-2.278233,9.614716
-0.19396,-2.3716576,9.645858
-0.227497,-2.675886,9.554829
-0.14605,-2.9561596,9.463799
-0.0957445,-2.26386,9.617111
-0.14605,-2.2087636,9.619507
-0.256243,-2.6878636,9.557224
-0.184378,-2.877108,9.42068
-0.2442655,-2.656722,9.645858
-0.294571,-2.6159985,9.593157
-0.347272,-2.881899,9.590761
-0.1963555,-2.896272,9.430263
-0.2251015,-2.8555484,9.494941
-0.2394745,-3.0567706,9.526082
-0.208333,-3.5885715,9.348816
-0.1005355,-2.987301,9.487755
-0.2682205,-2.081802,9.703349
-0.352063,-1.7296635,9.526082
-0.4550695,-2.575275,9.624298
-0.313735,-2.541738,9.878221
-0.155632,-1.957236,9.933317
-0.419137,-2.321352,9.923736
-0.491002,-2.7980566,9.734491
-0.4406965,-3.073539,9.724909
-0.6658735,-2.493828,9.847079
-1.10425,-1.4709495,10.120167
-0.936565,-2.124921,10.007578
-0.6371275,-2.450709,9.614716
-1.128205,-2.0075414,9.880616
-1.032385,-1.9787955,9.456613
-1.262353,-1.9548405,9.293719
-1.9354885,-2.1704354,9.427867
-2.718817,-5.90502,8.737963
-2.5056176,-6.7602134,8.294795
-2.3235595,-4.597077,8.496017
-2.3235595,-3.4496324,8.725986
-3.063769,-3.432864,8.996677
-3.830329,-3.7850025,8.656516
-3.863866,-3.9958065,8.431339
-3.945313,-3.5550344,8.512786
-4.3693166,-3.5837805,8.213348
-4.750201,-3.7658384,8.163043
-4.922677,-2.800452,7.923493
-4.6975,-2.7118185,7.3030586
-4.946632,-3.667623,7.5330267
-5.9934654,-3.4304686,7.7582035
-6.637855,-2.512992,7.3413863
-6.27853,-1.995564,7.271917
-5.8209896,-1.3463835,7.0395536
-6.077308,-0.831351,7.200052
-6.5875497,-0.6085695,7.4515796
-6.5779676,-1.511673,6.7568846
-8.376988,-5.200743,4.205677
-9.799915,-2.316561,5.3100023
-7.7661357,1.3461585,7.022785
-6.556408,-0.9583125,5.3004203
-8.439271,-2.402799,5.159086
-9.145944,-1.396689,5.475292
-8.02485,0.960483,5.7938933
-8.111088,0.1340355,5.4968514
-8.724336,-0.136656,5.719633
-8.060782,1.4659334,5.65735
-8.075155,0.596367,5.317189
-9.131571,-0.797814,4.9410954
-9.045333,0.543666,5.096803
-8.281168,1.6384095,4.909954
-8.487181,1.549776,4.737478
-9.107615,0.534084,4.2080727
-9.213017,1.6144545,3.5804515
-8.709963,1.8923326,4.320661
-8.297936,2.2085385,4.2559824
-8.889625,1.8875415,3.7241814
-9.304047,1.453956,3.74095
-8.810574,3.542832,3.7289724
-8.283564,2.694825,5.029729
-9.203436,2.690034,3.6044066
-9.203436,3.1284106,2.7180715
-8.638098,3.5500185,2.7611904
-8.542277,3.547623,2.912107
-8.2644,4.0243273,4.430854
-8.719544,3.9332986,3.6666894
-8.980654,4.692672,3.83677
-7.888306,5.119071,3.625966
-7.457116,4.3932347,3.079792
-7.9673576,4.1441026,2.940853
-8.568628,3.945276,1.6209325
-8.88723,4.7669325,2.500081
-8.923162,4.5130095,3.132493
-8.283564,4.9346175,3.5133774
-6.728884,5.780229,4.2128634
-7.423579,5.3131065,3.841561
-8.36022,5.0496016,3.242686
-8.331473,5.186145,2.179084
-8.168579,6.345567,2.8330555
-5.967115,5.9359365,3.386416
-6.3863273,5.5191193,3.9110305
-8.820155,6.671355,3.2354994
-8.170975,6.6018853,3.175612
-6.982807,5.5861936,2.902525
-6.8989644,6.0317564,2.6893256
-7.782904,5.358621,2.198248
-8.197326,5.416113,3.1348884
-8.21649,6.034152,3.2834096
-7.9098654,6.240165,3.007927
-6.0365844,6.278493,3.0151136
-7.289431,4.8675437,3.2115445
-9.637021,4.774119,3.1732166
-7.9673576,6.0652933,3.0678146
-5.60779,6.541998,3.2929914
-6.891778,5.569425,3.7960465
-8.218885,6.3527536,3.180403
-7.270267,6.3335896,3.051046
-7.7325983,5.176563,2.6078784
-6.858241,5.8449073,3.003136
-7.888306,6.254538,2.8761744
-7.418788,6.422223,3.0678146
-6.714511,6.268911,3.472654
-6.6546235,6.340776,3.616384
-7.519399,6.0796666,3.194776
-7.093,6.59949,2.8522196
-6.4629836,6.575535,2.9432485
-7.1960063,6.077271,2.916898
-7.8188367,6.197046,2.8378465
-7.744576,6.014988,3.0246954
-6.249784,6.082062,3.381625
-6.1563597,7.251066,3.6666894
-7.5936594,6.74322,3.35767
-7.3397365,5.828139,3.036673
-7.567309,5.7107596,2.7372355
-6.863032,6.1946507,2.715676
-6.5923405,6.7216606,3.3648565
-7.179238,6.5587664,3.482236
-7.3109903,6.331194,3.098956
-7.193611,5.6963863,3.007927
-6.5204754,5.9838467,3.5900335
-7.255894,6.129972,3.45349
-7.6942706,6.474924,3.0390685
-7.3349457,6.182673,2.9576216
-6.652228,6.259329,3.0773964
-6.2857165,6.594699,3.602011
-7.14091,6.40785,3.769696
-7.4499297,6.4821105,3.391207
-6.910942,6.307239,3.0821874
-6.3671637,6.0605025,3.319342
-6.863032,6.2760973,3.6906445
-7.337341,6.666564,3.4463036
-6.5492215,6.297657,3.324133
-7.3397365,5.8592806,3.1013515
-7.318177,6.374313,3.314551
-6.791167,6.436596,3.5564964
-6.6737876,6.2569337,3.5014
-6.6737876,6.3958726,3.616384
-7.0379033,6.393477,3.40558
-7.1193504,6.4581556,3.194776
-6.982807,6.2569337,3.3409016
-6.8654275,5.7922063,3.6139884
-7.1480966,6.249747,3.6954355
-6.657019,6.757593,3.659503
-6.1898966,6.3144255,3.5373325
-6.94927,6.4677377,3.4894226
-7.1912155,6.613863,3.434326
-7.021135,6.2377696,3.324133
-6.7312794,5.895213,3.3696475
-7.054672,6.129972,3.64513
-6.843868,6.5731397,3.784069
-6.8270993,6.2665157,3.6523166
-7.001971,5.8976083,3.539728
-6.891778,6.326403,3.664294
-6.704929,6.268911,3.6714804
-6.8127265,6.4629464,3.530146
-7.069045,6.3048434,3.3840206
-7.0379033,6.1419497,3.5852425
-6.7839804,6.206628,3.7193904
-6.66181,6.221001,3.784069
-7.059463,6.158718,3.640339
-6.8606367,6.2569337,3.6139884
-6.728884,6.302448,3.6571076
-6.7887716,6.2425604,3.6187794
-7.021135,6.115599,3.602011
-7.0474854,6.2904706,3.5996156
-6.7839804,6.2233963,3.6810625
-6.8223085,6.235374,3.54931
-6.589945,6.2569337,3.7241814
-7.131328,6.2856793,3.822397
-6.9947844,6.441387,3.5948246
-6.6833696,5.9982195,3.4702585
-6.8366814,6.0844574,3.649921
-6.8270993,6.5348115,3.889471
-6.9564567,6.350358,3.726577
-6.7360706,5.9023995,3.5660784
-6.8558455,6.101226,3.6906445
-6.939688,6.470133,3.83677
-6.9037557,6.1611133,3.7241814
-6.863032,6.010197,3.5612874
-6.9325013,6.163509,3.664294
-6.8750095,6.2569337,3.716995
-6.7073245,6.335985,3.664294
-6.968434,6.1419497,3.6906445
-6.9995756,6.335985,3.7337635
-6.7025337,6.106017,3.678667
-6.9277105,6.082062,3.654712
-6.915733,6.436596,3.712204
-6.7648163,6.316821,3.769696
-6.700138,6.134763,3.731368
-6.9899936,6.129972,3.6187794
-6.925315,6.2377696,3.578056
-6.762421,6.230583,3.6954355
-6.6162953,6.273702,3.846352
-7.0235305,6.177882,3.7193904
-7.0714407,6.1946507,3.544519
-6.863032,6.2186055,3.6810625
-6.724093,6.110808,3.769696
-6.9277105,6.2904706,3.721786
-6.934897,6.1611133,3.6618986
-6.8750095,6.106017,3.721786
-6.685765,6.2425604,3.7625096
-6.9660387,6.062898,3.7289724
-7.0043664,6.2377696,3.6571076
-6.8845916,6.201837,3.7433455
-6.7887716,6.1994414,3.7720914
-6.839077,6.225792,3.7768824
-6.9277105,6.0844574,3.6714804
-6.915733,6.1323676,3.736159
-6.8318906,6.21621,3.8247924
-6.6546235,6.2473516,3.7960465
-7.093,6.235374,3.6810625
-6.934897,6.197046,3.673876
-6.75763,6.1179943,3.7864645
-6.834286,6.0461297,3.7960465
-7.040299,6.192255,3.7289724
-6.858241,6.2042327,3.683458
-6.810331,6.0317564,3.83677
-6.8079357,6.086853,3.9014485
-6.786376,6.2425604,3.7673006
-6.9899936,6.2329783,3.6331525
-6.968434,6.1898594,3.64513
-6.7743983,6.2760973,3.7960465
-6.733675,6.1323676,3.822397
-7.025926,6.1036215,3.7529275
-6.891778,6.0940394,3.7193904
-6.786376,6.115599,3.8008375
-6.848659,6.158718,3.793651
-7.0522766,6.211419,3.7193904
-6.877405,6.1227856,3.736159
-6.690556,6.000615,3.817606
-6.906151,6.211419,3.9062395
-6.939688,6.2665157,3.769696
-6.8893824,6.096435,3.6762714
-6.7935624,5.9838467,3.707413
-6.829495,6.2808886,3.918217
-6.8750095,6.1754866,3.8679116
-6.9516654,6.1132035,3.7433455
-6.800749,5.962287,3.760114
-6.748048,6.225792,3.875098
-7.0091577,6.2665157,3.812815
-6.886987,6.225792,3.736159
-6.8175173,6.115599,3.659503
-6.748048,6.1994414,3.769696
-6.891778,6.182673,3.8056285
-6.7983537,6.2713065,3.784069
-6.8366814,6.1754866,3.784069
-6.752839,6.082062,3.8152106
-6.978016,6.1132035,3.8870754
-6.867823,6.21621,3.860725
-6.8893824,6.144345,3.683458
-6.8175173,6.153927,3.707413
-6.791167,6.2281876,3.8774934
-6.8031445,6.26412,3.9158216
-6.8654275,6.0509205,3.750532
-6.8606367,6.106017,3.7145996
-6.781585,6.3192167,3.875098
-6.9516654,6.1850686,3.8247924
-6.915733,6.0892487,3.7577186
-6.743257,6.0221744,3.7673006
-6.618691,6.2233963,3.9158216
-6.863032,6.230583,3.784069
-6.9708295,6.211419,3.688249
-6.810331,6.110808,3.8008375
-6.839077,6.115599,3.8966575
-6.9037557,6.1850686,3.9254036
-6.8750095,5.943123,3.7289724
-6.896569,6.163509,3.7098086
-6.834286,6.268911,3.865516
-6.85345,6.249747,3.889471
-6.839077,6.043734,3.764905
-6.800749,6.058107,3.774487
-6.8079357,6.230583,3.8966575
-6.839077,6.2473516,3.846352
-6.910942,6.182673,3.755323
-6.8462634,6.144345,3.7002265
-6.704929,6.048525,3.865516
-6.8175173,6.1323676,3.8918664
-6.9181285,6.278493,3.88468
-6.925315,6.177882,3.8247924
-6.8558455,6.058107,3.750532
-6.896569,6.125181,3.760114
-6.776794,6.1227856,3.8056285
-6.8845916,6.1946507,3.9158216
-6.872614,6.1179943,3.8727026
-6.863032,6.129972,3.8008375
-6.7456527,6.2042327,3.822397
-6.772003,6.0461297,3.860725
-6.810331,6.1706953,3.9397764
-6.958852,6.144345,3.7768824
-6.891778,6.1036215,3.7481365
-6.839077,6.2042327,3.846352
-6.7408614,6.053316,3.9445674
-6.9660387,5.9790554,3.9206126
-6.9372926,6.125181,3.937381
-6.8414726,6.115599,3.8966575
-6.906151,6.086853,3.7720914
-6.8414726,6.058107,3.7816734
-6.8031445,6.139554,3.8487475
-6.7600255,6.1898594,3.913426
-6.8127265,6.3000526,3.908635
-6.906151,6.1371584,3.8008375
-6.863032,6.1563225,3.8343744
-6.671392,6.125181,3.894262
-6.829495,6.1036215,3.779278
-7.064254,6.1323676,3.7385545
-6.810331,6.019779,3.8727026
-6.810331,6.1132035,3.951754
-6.920524,6.2521424,3.908635
-6.8989644,6.125181,3.8152106
-6.829495,6.0461297,3.7912555
-6.791167,6.1898594,3.9349854
-6.843868,6.1036215,3.9493585
-6.9037557,6.019779,3.726577
-6.9229193,6.048525,3.764905
-6.9037557,6.086853,3.9206126
-6.9037557,6.038943,3.899053
-6.834286,6.2473516,3.793651
-6.9420834,6.158718,3.7673006
-6.9085464,6.086853,3.808024
