0.6276965,-0.797814,9.995601
0.76424,-0.5175405,9.928527
0.792986,-0.797814,9.835102
0.678002,-1.0828785,9.79917
0.625301,-0.931962,9.832706
0.6947705,-1.0301775,9.859057
0.591764,-0.745113,9.904572
0.563018,-0.2252895,9.938108
0.730703,-1.2793095,9.791983
0.6372785,-0.639711,9.883012
0.701957,-0.9104025,9.808751
0.773822,-0.9247755,9.789588
0.721121,-0.361833,9.986018
0.7283075,-0.6804345,9.897385
0.692375,-0.9487305,9.844684
0.735494,-0.9056115,9.851871
0.745076,-1.0972515,9.727304
0.7522625,-0.615756,9.988414
0.706748,-0.1677975,10.048302
0.6803975,-0.7235535,9.904572
0.7283075,-1.0876695,9.789588
0.730703,-1.626657,9.715327
0.6851885,-1.2745185,9.89499
0.864851,-1.0828785,9.772819
0.9295295,-1.5092775,9.645858
0.8289185,-1.4757406,9.787192
0.778613,-1.0205956,9.856662
0.792986,-1.1643255,9.847079
0.7810085,-1.9260945,9.645858
0.773822,-2.2566736,9.562015
0.788195,-1.406271,9.827915
0.874433,-0.6756435,10.029138
0.917552,-1.478136,9.698559
0.9199475,-2.2087636,9.53806
0.9534845,-2.584857,9.454218
0.975044,-2.618394,9.562015
0.7474715,-2.1704354,9.684185
0.807359,-1.92849,9.571597
0.8097545,-2.2470915,9.712932
0.673211,-2.1177344,9.0948925
0.9199475,-2.1656444,8.89367
1.602665,-2.9465775,9.648253
1.9404305,-2.5824616,9.140407
1.267295,-3.0998895,9.324861
0.682793,-3.7179284,9.851871
0.5079215,-3.9478965,9.49015
0.47678,-3.84489,9.336838
0.495944,-3.2292466,8.922417
1.022954,-3.3777676,8.850552
1.8494015,-5.449875,7.7390394
1.751186,-10.166615,6.237061
1.511636,-5.4091516,8.117529
1.7296265,-4.7479935,8.280422
1.0780505,-5.1073184,8.086387
1.0493045,-5.603187,7.6336374
1.2313625,-7.4405355,7.434811
1.751186,-8.245423,5.8130574
1.4565395,-7.8669343,6.3736043
1.6098515,-6.9518533,6.524521
1.305623,-8.631099,7.688734
1.487681,-2.421963,10.067466
2.029064,-2.5920434,8.364265
1.4038385,-7.7232046,6.4550514
1.7439995,-7.2297316,5.3243756
