Gyroscope: (-0.045735,0.049376,-0.0021900013)
Gyroscope: (0.0043199994,0.035531,-0.055440005)
Gyroscope: (-0.0031349994,0.017426,-0.079935)
Gyroscope: (-0.055320002,0.013166,-0.093779996)
Gyroscope: (-0.05106,0.029141,-0.093779996)
Gyroscope: (-0.027630001,0.038726002,-0.08313)
Gyroscope: (-0.01272,0.027011,-0.04905)
Gyroscope: (0.0021900013,0.034466,-0.004320003)
Gyroscope: (0.02136,0.053636,0.028694998)
Gyroscope: (0.05544,0.070676,0.035085)
Gyroscope: (0.07887,0.069611,0.014849998)
Gyroscope: (0.07248,0.062156,0.0063299984)
Gyroscope: (0.037335,0.049376,0.01272)
Gyroscope: (0.04905,0.039791003,0.0020699985)
Gyroscope: (0.06396,0.035531,-0.006450001)
Gyroscope: (0.06396,0.042986,0.01272)
Gyroscope: (0.02775,0.050441,0.037215)
Gyroscope: (0.02988,0.063221,0.03615)
Gyroscope: (0.082065,0.070676,0.028694998)
Gyroscope: (0.1023,0.082391,0.054254998)
Gyroscope: (0.128925,0.127121,0.077685)
Gyroscope: (0.114015,0.121796,-0.033075)
Gyroscope: (0.062895,-0.012394,-0.077805)
Gyroscope: (0.07461,0.118601,-0.034140002)
Gyroscope: (0.056505002,0.191021,-0.028815005)
Gyroscope: (-0.214005,0.090911,0.084075004)
Gyroscope: (-0.552675,-0.052864,0.0468)
Gyroscope: (-0.938205,-0.14551899,-5.9999526E-5)
Gyroscope: (-1.14588,0.098366,0.054254998)
Gyroscope: (-1.07133,0.20273599,0.088335)
Gyroscope: (-1.017015,0.163331,0.075555)
Gyroscope: (-1.0383149,0.14842099,0.133065)
Gyroscope: (-0.76248,0.129251,0.241695)
Gyroscope: (0.0171,0.109016,0.23317501)
Gyroscope: (0.71999997,0.203801,0.14904)
Gyroscope: (0.86697,0.45940098,0.26938498)
Gyroscope: (-0.2811,0.596786,0.292815)
Gyroscope: (-0.982935,0.345446,0.53244)
Gyroscope: (-0.914775,-0.052864,-0.150225)
Gyroscope: (-1.313085,-0.221134,-0.678465)
Gyroscope: (-1.9808398,-0.17959899,-0.64757997)
Gyroscope: (-1.57827,-0.20515901,-0.26524502)
Gyroscope: (-0.84981,-0.271189,-0.096975)
Gyroscope: (-0.76780504,-0.239239,-0.363225)
Gyroscope: (-0.7284,-0.180664,-0.527235)
Gyroscope: (-0.70284003,-0.20196399,-0.52191)
Gyroscope: (-0.94566,-0.23391399,-0.54747)
Gyroscope: (-1.509045,-0.200899,-0.603915)
Gyroscope: (-1.88712,-0.010264,-0.665685)
Gyroscope: (-1.84665,0.33479598,-0.50487)
Gyroscope: (-1.98723,0.648971,-0.19601999)
Gyroscope: (-2.228985,0.972731,-0.10655999)
Gyroscope: (-2.05113,1.248566,-0.15980999)
Gyroscope: (-1.477095,1.335896,-0.021359999)
Gyroscope: (-0.55587,1.236851,0.288555)
Gyroscope: (-0.24489,1.181471,0.47066998)
Gyroscope: (-0.55906504,1.271996,0.63681)
Gyroscope: (-0.84981,1.330571,0.761415)
Gyroscope: (-0.47706,1.318856,0.80827504)
Gyroscope: (0.39837,1.2911661,0.87643504)
Gyroscope: (0.77751,1.334831,0.955245)
Gyroscope: (0.708285,1.530791,0.90838504)
Gyroscope: (0.57409495,1.727816,0.859395)
Gyroscope: (0.589005,1.8140811,0.84768003)
Gyroscope: (0.76473,1.905671,0.83596504)
Gyroscope: (0.79135495,1.975961,0.88602)
Gyroscope: (0.633735,2.002586,0.859395)
Gyroscope: (0.50273997,1.973831,0.80295)
Gyroscope: (0.608175,1.944011,0.848745)
Gyroscope: (0.98837996,1.956791,0.90412503)
Gyroscope: (1.328115,1.889696,0.89028)
Gyroscope: (1.413315,1.813016,0.75928503)
Gyroscope: (1.2290701,1.664981,0.65811)
Gyroscope: (0.83927995,1.455176,0.66769505)
Gyroscope: (0.2514,1.325246,0.646395)
Gyroscope: (0.126795,1.3561311,0.55587)
Gyroscope: (0.684855,1.491386,0.62722504)
Gyroscope: (0.970275,1.409381,0.77526003)
Gyroscope: (0.680595,1.236851,0.750765)
Gyroscope: (0.510195,1.248566,0.558)
Gyroscope: (0.91702497,1.176146,0.3663)
Gyroscope: (1.05015,0.898181,0.26619)
Gyroscope: (0.488895,0.643646,0.120285004)
Gyroscope: (-0.06171,0.57335603,-0.111885)
Gyroscope: (-0.19803,0.42745098,-0.294)
Gyroscope: (0.209865,0.277286,-0.48463503)
Gyroscope: (1.119375,0.397631,-0.52191)
Gyroscope: (1.428225,0.444491,-0.55599)
Gyroscope: (0.974535,0.356096,-0.48889503)
Gyroscope: (0.46440002,0.323081,-0.31956002)
Gyroscope: (0.107625,0.390176,-0.163005)
Gyroscope: (0.03201,0.524366,0.049994998)
Gyroscope: (0.44416502,0.60637105,0.0681)
Gyroscope: (0.75408,0.627671,-0.019230004)
Gyroscope: (0.46653,0.653231,0.022304999)
Gyroscope: (0.0011250004,0.608501,0.147975)
Gyroscope: (-0.084075,0.63406104,0.24915001)
Gyroscope: (0.344055,0.691571,0.18738)
Gyroscope: (0.606045,0.720326,0.14691)
Gyroscope: (0.248205,0.66707605,0.15969)
Gyroscope: (-0.182055,0.566966,0.139455)
Gyroscope: (-0.182055,0.56164104,0.028694998)
Gyroscope: (0.13425,0.61063105,-0.10868999)
Gyroscope: (0.34938002,0.640451,-0.1449)
Gyroscope: (0.44736,0.66175103,-0.020294998)
Gyroscope: (0.635865,0.711806,0.05958)
Gyroscope: (1.0437601,0.792746,-5.9999526E-5)
