Gyroscope: (0.0053850003,0.029141,0.0063299984)
Gyroscope: (0.011775,0.027011,0.009524997)
Gyroscope: (0.006450001,0.011036,-0.0011250004)
Gyroscope: (0.0053850003,0.0057110004,-0.011775002)
Gyroscope: (0.0053850003,0.009971,-0.0011250004)
Gyroscope: (0.016035002,0.0067760004,0.014849998)
Gyroscope: (0.04692,0.019556,0.015914999)
Gyroscope: (0.052245002,0.034466,0.015914999)
Gyroscope: (-0.01698,0.024881002,0.02976)
Gyroscope: (-0.05106,-0.0038740002,0.02976)
Gyroscope: (0.020295002,-0.012394,0.010589998)
Gyroscope: (0.081,3.860006E-4,-5.9999526E-5)
Gyroscope: (0.02988,0.012101,0.0020699985)
Gyroscope: (-0.038280003,0.012101,0.00846)
Gyroscope: (-0.038280003,-0.007068999,0.0042000003)
Gyroscope: (0.024555001,-0.004939,-0.0021900013)
Gyroscope: (0.03201,-0.0017439993,-0.0032550022)
Gyroscope: (-0.0052649975,-0.009198999,-0.0021900013)
Gyroscope: (0.01923,-0.017719,-0.009645)
Gyroscope: (0.062895,-0.0028090002,-0.017100003)
Gyroscope: (0.062895,0.019556,-0.010710001)
Gyroscope: (0.043725003,0.019556,0.0052649975)
Gyroscope: (0.045855,-0.007068999,0.010589998)
Gyroscope: (0.09591,-0.009198999,0.0031349994)
Gyroscope: (0.079935,-0.009198999,-0.0032550022)
Gyroscope: (0.028815001,-0.007068999,-5.9999526E-5)
Gyroscope: (0.02136,-0.008134,-0.006450001)
Gyroscope: (0.041595,-0.007068999,-0.008580003)
Gyroscope: (0.08313,0.002516,-0.004320003)
Gyroscope: (0.08845501,0.0057110004,-0.010710001)
Gyroscope: (0.057570003,0.002516,-0.0011250004)
Gyroscope: (0.037335,-0.0028090002,0.010589998)
Gyroscope: (0.05331,-0.0017439993,0.018044999)
Gyroscope: (0.065025,-0.007068999,0.01272)
Gyroscope: (0.039465003,-0.015589001,0.00846)
Gyroscope: (0.0053850003,-0.018784,0.013784997)
Gyroscope: (-0.014849998,-0.026239,0.0063299984)
Gyroscope: (-0.0020699985,-0.018784,0.0073949993)
