Gyroscope: (0.13425,0.048311,-0.020294998)
Gyroscope: (0.109755,-6.7899935E-4,-0.0053850003)
Gyroscope: (0.033075,0.003581,0.0052649975)
Gyroscope: (0.02775,0.030206,0.011654999)
Gyroscope: (0.04905,0.022751,0.043605)
Gyroscope: (0.07248,0.009971,0.071295)
Gyroscope: (0.105495,0.007841,0.073424995)
Gyroscope: (0.04905,-0.040084,0.07662)
Gyroscope: (-0.009524997,-0.043279,0.067035)
Gyroscope: (0.025620002,-0.024108998,0.024434999)
Gyroscope: (0.007515,-0.024108998,0.019109998)
Gyroscope: (0.030945001,-0.0028090002,-0.008580003)
Gyroscope: (0.020295002,0.015296,-0.028815005)
Gyroscope: (-0.067035,3.860006E-4,-0.014970001)
Gyroscope: (-0.10644,-0.010264,-0.012840003)
Gyroscope: (-0.103245,-0.032629,-0.006450001)
Gyroscope: (-0.081945,-0.041149,0.00846)
Gyroscope: (-0.037215002,-0.018784,-0.021359999)
Gyroscope: (-0.177795,-0.013458999,-0.038399998)
Gyroscope: (-0.37056,-0.025174,-0.028815005)
Gyroscope: (-0.45576,-0.031564,-0.04053)
Gyroscope: (-0.4089,-0.032629,-0.034140002)
Gyroscope: (-0.30772498,-0.049669,-0.034140002)
Gyroscope: (-0.31731,-0.092269,-0.0053850003)
Gyroscope: (-0.320505,-0.078424,0.028694998)
Gyroscope: (-0.26938498,-0.033694,0.015914999)
Gyroscope: (-0.27258,-0.035824,0.016979998)
Gyroscope: (-0.365235,-0.061384,0.040409997)
Gyroscope: (-0.42806998,-0.081619,0.074489996)
Gyroscope: (-0.31731,-0.094399,0.086205)
Gyroscope: (-0.21081,-0.099724,0.049994998)
Gyroscope: (-0.350325,-0.12315401,0.037215)
Gyroscope: (-0.61870503,-0.14764899,0.08088)
Gyroscope: (-0.69645,-0.13486901,0.079815)
Gyroscope: (-0.66769505,-0.109309,0.03828)
Gyroscope: (-0.57930005,-0.077359,-0.0011250004)
Gyroscope: (-0.524985,-0.075229,0.01272)
Gyroscope: (-0.648525,-0.135934,0.056385)
Gyroscope: (-0.774195,-0.166819,0.049994998)
Gyroscope: (-0.84129,-0.19770399,-0.026685003)
Gyroscope: (-1.0223399,-0.23391399,-0.02349)
Gyroscope: (-1.095825,-0.208354,-0.03201)
Gyroscope: (-1.0532249,-0.056059003,-0.034140002)
Gyroscope: (-1.01169,0.126056,0.14158499)
Gyroscope: (-1.010625,0.100496,0.243825)
Gyroscope: (-1.078785,-0.057123996,0.162885)
Gyroscope: (-1.123515,-0.16362399,-0.022425)
Gyroscope: (-1.291785,-0.246694,-0.20454)
Gyroscope: (-1.532475,-0.321244,-0.220515)
Gyroscope: (-2.2833002,-0.348934,-0.08738999)
Gyroscope: (-2.0106602,-0.21367899,0.0063299984)
Gyroscope: (-0.84448504,-0.066709,-0.121470004)
Gyroscope: (-0.93501,-0.138064,-0.07248001)
Gyroscope: (-1.2129749,-0.154039,0.02976)
Gyroscope: (-1.42704,-0.25627902,0.11283)
Gyroscope: (-1.5676199,-0.349999,0.18312)
Gyroscope: (-1.404675,-0.316984,0.171405)
Gyroscope: (-0.99465007,-0.158299,0.18099)
Gyroscope: (-0.942465,-0.250954,0.25767)
Gyroscope: (-0.75183004,-0.332959,0.31305)
Gyroscope: (0.016035002,-0.355324,0.169275)
Gyroscope: (-1.3461,-0.371299,0.205485)
Gyroscope: (-2.4579601,-0.19557399,0.280035)
Gyroscope: (-2.44944,-0.14764899,0.27364498)
Gyroscope: (-2.3014052,-0.112504,0.33541498)
Gyroscope: (-2.052195,-0.17533901,0.10431)
Gyroscope: (-2.190645,-0.283969,-0.079935)
Gyroscope: (-2.4132302,-0.373429,0.062775)
Gyroscope: (-2.4750001,-0.282904,0.248085)
Gyroscope: (-2.14698,-0.12954399,0.32369998)
Gyroscope: (-2.4537,-0.111439,0.23211001)
Gyroscope: (-2.80302,-0.295684,0.26406)
Gyroscope: (-2.7976952,-0.36277902,0.33754498)
Gyroscope: (-2.59215,-0.293554,0.30985498)
Gyroscope: (-2.3898,-0.194509,0.29707497)
Gyroscope: (-2.488845,-0.196639,0.245955)
Gyroscope: (-2.3450701,-0.321244,0.2172)
Gyroscope: (-2.1725402,-0.242434,0.14904)
Gyroscope: (-1.97232,-0.112504,0.16182)
Gyroscope: (-1.94889,-0.114634,0.314115)
Gyroscope: (-2.1246152,-0.21580899,0.29601)
Gyroscope: (-1.8807299,-0.18705401,0.10644)
Gyroscope: (-1.272615,-0.040084,0.009524997)
Gyroscope: (-1.1107349,-0.023044001,0.08727)
Gyroscope: (-0.95631003,-0.011328999,0.203355)
Gyroscope: (-0.91264504,-0.083748996,-0.012840003)
Gyroscope: (-0.870045,-0.329764,-0.133185)
Gyroscope: (-0.65811,-0.283969,-0.054375004)
Gyroscope: (-0.382275,-0.040084,0.17779501)
Gyroscope: (-0.30985498,0.079196,0.2172)
Gyroscope: (-0.288555,0.025946,0.137325)
Gyroscope: (-0.224655,-0.011328999,0.077685)
Gyroscope: (-0.22784999,-0.057123996,0.086205)
Gyroscope: (-0.29388,-0.107179,0.014849998)
Gyroscope: (-0.4089,-0.086944,-0.061830003)
Gyroscope: (-0.61338,0.061091002,0.05958)
Gyroscope: (-0.533505,-0.034759,0.0063299984)
Gyroscope: (-0.507945,-0.128479,-0.03201)
Gyroscope: (-0.422745,-0.058188997,0.019109998)
Gyroscope: (-0.31731,-0.010264,0.092594996)
Gyroscope: (-0.30559498,-0.009198999,0.05532)
Gyroscope: (-0.40783498,-0.058188997,-0.028815005)
Gyroscope: (-0.456825,-0.12954399,-0.08951999)
Gyroscope: (-0.36203998,-0.045409,-0.06396)
Gyroscope: (-0.31943998,0.077066,0.047865)
Gyroscope: (-0.31943998,0.13031599,0.07236)
Gyroscope: (-0.280035,0.041921,0.015914999)
Gyroscope: (-0.352455,-0.115699,0.013784997)
Gyroscope: (-0.152235,0.008906,0.094725)
Gyroscope: (-0.10431,0.109016,0.132)
Gyroscope: (-0.20016,0.019556,0.091529995)
Gyroscope: (-0.16714501,-0.030499,0.05319)
Gyroscope: (-0.098984994,0.036596,0.101115)
Gyroscope: (-0.09791999,0.088781,0.077685)
Gyroscope: (-0.260865,0.064286,-0.074609995)
Gyroscope: (-0.299205,0.025946,-0.052245002)
Gyroscope: (-0.34180498,0.024881002,-0.02349)
Gyroscope: (-0.10857,-0.0038740002,-0.013905)
Gyroscope: (-0.018045,0.047246,-0.02349)
Gyroscope: (-0.056384996,0.066415995,-0.029879998)
Gyroscope: (-0.045735,-0.019849,-0.073544994)
Gyroscope: (0.028815001,-0.12741399,-0.082065)
Gyroscope: (-0.013785001,-0.158299,-0.092714995)
Gyroscope: (0.04053,-0.098659,-0.030945)
Gyroscope: (0.02136,-0.039019,0.011654999)
Gyroscope: (-0.05106,-0.035824,0.03828)
Gyroscope: (-0.041474998,-0.028368998,0.030824998)
Gyroscope: (-0.01698,-0.010264,0.028694998)
Gyroscope: (-0.062775,-0.023044001,0.016979998)
Gyroscope: (-0.057449996,-0.037954,-0.009645)
Gyroscope: (-0.01698,-0.015589001,-0.012840003)
Gyroscope: (-0.01698,0.015296,0.02763)
Gyroscope: (-0.04254,0.012101,0.018044999)
Gyroscope: (-0.01698,-0.017719,-0.036270004)
Gyroscope: (0.006450001,-0.017719,-0.036270004)
Gyroscope: (-0.01272,-6.7899935E-4,-0.02349)
Gyroscope: (-0.031889997,-0.006004,-0.026685003)
Gyroscope: (-0.023369998,-0.026239,-0.02349)
Gyroscope: (-0.027630001,-0.021979,-0.004320003)
Gyroscope: (-0.035085,0.016361,0.013784997)
Gyroscope: (-0.029759996,0.025946,0.014849998)
Gyroscope: (-0.057449996,0.003581,0.011654999)
Gyroscope: (-0.060645,0.0057110004,0.019109998)
Gyroscope: (-0.028695002,0.030206,0.035085)
Gyroscope: (-0.023369998,0.009971,0.03615)
Gyroscope: (-0.03402,-0.009198999,0.02976)
Gyroscope: (-0.05958,-0.004939,0.020174999)
Gyroscope: (-0.08514,0.017426,-0.0011250004)
Gyroscope: (-0.100049995,0.018491,-0.017100003)
Gyroscope: (-0.09791999,-0.006004,0.0010049976)
Gyroscope: (-0.058514997,-0.006004,0.010589998)
Gyroscope: (-0.045735,0.019556,0.010589998)
Gyroscope: (-0.064905,0.025946,0.010589998)
Gyroscope: (-0.06384,-0.0017439993,0.0031349994)
Gyroscope: (-0.03615,-6.7899935E-4,0.013784997)
Gyroscope: (-0.035085,0.0046460005,0.013784997)
Gyroscope: (-0.0681,-0.027304001,-0.016035002)
Gyroscope: (-0.10431,-0.082684,-0.024555001)
Gyroscope: (-0.093660004,-0.089074,0.022304999)
Gyroscope: (-0.022305,-0.075229,0.04254)
Gyroscope: (0.039465003,-0.053929,-0.011775002)
Gyroscope: (0.054375,-0.015589001,-0.034140002)
Gyroscope: (0.01923,0.030206,0.0063299984)
Gyroscope: (-0.03402,0.033400998,0.0063299984)
Gyroscope: (-0.019109998,-0.023044001,-0.022425)
Gyroscope: (-0.0042000003,-0.050734,-0.024555001)
Gyroscope: (0.010710001,-0.020914,-0.0011250004)
Gyroscope: (0.020295002,0.0046460005,0.0010049976)
Gyroscope: (0.04053,-0.021979,-0.010710001)
Gyroscope: (0.04692,-0.042214,-0.010710001)
Gyroscope: (0.037335,-0.029434,-0.006450001)
Gyroscope: (0.013905002,-0.011328999,-0.0032550022)
Gyroscope: (0.011775,-0.0038740002,-0.0032550022)
Gyroscope: (0.006450001,3.860006E-4,0.0020699985)
Gyroscope: (-0.00846,-0.011328999,0.0042000003)
Gyroscope: (0.0053850003,-0.015589001,0.0063299984)
Gyroscope: (0.012840001,-0.0017439993,-0.0011250004)
Gyroscope: (-0.0063299984,-0.0017439993,-0.008580003)
Gyroscope: (-0.0073949993,-0.017719,-0.0032550022)
Gyroscope: (0.02136,-0.009198999,-5.9999526E-5)
Gyroscope: (0.011775,-0.010264,-0.0021900013)
Gyroscope: (-0.014849998,-0.004939,0.0063299984)
Gyroscope: (-0.013785001,0.0014510006,-5.9999526E-5)
Gyroscope: (-0.0010049976,-0.0038740002,-0.008580003)
Gyroscope: (-0.0042000003,-0.006004,-0.010710001)
Gyroscope: (-0.018045,-0.007068999,-0.021359999)
Gyroscope: (-0.01698,-0.0038740002,-0.010710001)
Gyroscope: (-0.0063299984,-6.7899935E-4,0.01272)
Gyroscope: (-0.0255,-0.0017439993,0.0042000003)
Gyroscope: (-0.026565,-0.012394,-0.007515002)
Gyroscope: (-0.018045,-0.006004,0.0010049976)
Gyroscope: (-0.022305,0.0057110004,0.0020699985)
Gyroscope: (-0.035085,-0.0038740002,-0.012840003)
Gyroscope: (-0.032955,-0.009198999,-0.004320003)
Gyroscope: (-0.032955,0.0057110004,0.013784997)
Gyroscope: (-0.038280003,0.0046460005,0.01272)
Gyroscope: (-0.026565,-0.017719,-0.010710001)
Gyroscope: (-0.032955,-0.014524,-0.013905)
Gyroscope: (-0.029759996,0.0014510006,-0.0011250004)
Gyroscope: (-0.013785001,-0.006004,0.009524997)
Gyroscope: (0.0011250004,-0.011328999,0.0073949993)
Gyroscope: (-0.0020699985,-0.006004,-0.0032550022)
Gyroscope: (0.0021900013,-0.004939,-0.009645)
Gyroscope: (-0.0063299984,-0.009198999,-0.004320003)
Gyroscope: (-0.028695002,-0.016654,-0.0021900013)
Gyroscope: (-0.02124,-0.006004,-0.014970001)
Gyroscope: (0.010710001,0.014231,-0.008580003)
Gyroscope: (0.009645,0.015296,-0.0032550022)
Gyroscope: (0.0043199994,0.002516,-0.007515002)
Gyroscope: (0.025620002,-0.0017439993,0.0063299984)
Gyroscope: (0.008580001,0.013166,0.014849998)
Gyroscope: (-0.018045,0.015296,0.0063299984)
Gyroscope: (-0.022305,0.017426,-0.0032550022)
Gyroscope: (-0.023369998,0.022751,-0.0053850003)
Gyroscope: (-0.01698,0.035531,0.010589998)
Gyroscope: (-0.00846,0.023816,0.018044999)
Gyroscope: (0.0011250004,-0.012394,0.0020699985)
Gyroscope: (0.013905002,-0.015589001,-5.9999526E-5)
Gyroscope: (0.013905002,-0.009198999,0.0010049976)
Gyroscope: (0.0032550022,-0.015589001,-0.013905)
Gyroscope: (-0.0020699985,-0.018784,-0.02349)
Gyroscope: (-0.0063299984,-0.007068999,-0.010710001)
Gyroscope: (-0.024434999,-0.010264,-0.004320003)
Gyroscope: (-0.03402,-0.015589001,-0.008580003)
Gyroscope: (-0.026565,-0.006004,-0.0053850003)
Gyroscope: (-0.035085,0.0067760004,0.0020699985)
Gyroscope: (-0.043605,0.009971,0.0020699985)
Gyroscope: (-0.047864996,0.0046460005,-0.007515002)
Gyroscope: (-0.03402,0.019556,0.0031349994)
Gyroscope: (-0.022305,0.019556,0.01272)
Gyroscope: (-0.018045,-0.008134,0.0010049976)
Gyroscope: (-0.009524997,-0.019849,-0.017100003)
Gyroscope: (-0.0042000003,-0.010264,-0.011775002)
Gyroscope: (-0.01272,-0.012394,-0.004320003)
