Gyroscope: (-0.038280003,-0.092269,-0.03201)
Gyroscope: (0.007515,0.152681,-0.02349)
Gyroscope: (-0.023369998,0.111146,0.016979998)
Gyroscope: (-0.065969996,0.057896,0.0073949993)
Gyroscope: (-0.110700004,0.081326,-0.014970001)
Gyroscope: (-0.22358999,-0.0028090002,0.020174999)
Gyroscope: (-0.21081,-0.095464,-0.039465)
Gyroscope: (-0.075555,-0.028368998,-0.058635)
Gyroscope: (-0.04254,-0.014524,-0.03201)
Gyroscope: (-0.105375,-0.027304001,-0.018165004)
Gyroscope: (-0.13093501,-0.034759,-0.014970001)
Gyroscope: (-0.067035,-0.018784,-0.028815005)
Gyroscope: (-0.049994998,0.029141,-0.04266)
Gyroscope: (-0.15116999,0.017426,-0.043725003)
Gyroscope: (-0.23211,-0.052864,-0.074609995)
Gyroscope: (-0.28322998,-0.114634,-0.103365004)
Gyroscope: (-0.335415,-0.093334,-0.075674996)
Gyroscope: (-0.32795998,-0.042214,-0.028815005)
Gyroscope: (-0.252345,-0.045409,-0.0053850003)
Gyroscope: (-0.186315,-0.095464,-0.009645)
Gyroscope: (-0.16714501,-0.101854,-0.025620002)
Gyroscope: (-0.262995,-0.106114,-0.04905)
Gyroscope: (-0.456825,-0.244564,-0.09804)
Gyroscope: (-0.535635,-0.297814,-0.135315)
Gyroscope: (-0.646395,-0.26799402,-0.15129)
Gyroscope: (-0.69538504,-0.176404,-0.167265)
Gyroscope: (-0.75183004,-0.108244,-0.22370999)
Gyroscope: (-0.91158,-0.263734,-0.26098502)
Gyroscope: (-1.05642,-0.214744,-0.254595)
Gyroscope: (-1.063875,0.047246,-0.033075)
Gyroscope: (-1.2055199,0.22403601,0.092594996)
Gyroscope: (-1.4621849,0.47963598,0.35138997)
Gyroscope: (-1.89138,0.816176,0.69432)
Gyroscope: (-2.6528552,0.920546,1.03512)
Gyroscope: (-2.5878901,0.62660605,0.957375)
Gyroscope: (-2.31099,0.550991,0.774195)
Gyroscope: (-1.80405,0.612761,0.87324)
Gyroscope: (-1.2875249,0.689441,0.98932505)
Gyroscope: (-1.0617449,0.769316,1.05642)
Gyroscope: (-1.193805,0.841736,0.999975)
Gyroscope: (-1.304565,1.049411,1.05003)
Gyroscope: (-1.2630299,1.286906,1.059615)
Gyroscope: (-0.98187,1.488191,1.014885)
Gyroscope: (-0.718815,1.609601,1.021275)
Gyroscope: (-0.714555,1.623446,0.995715)
Gyroscope: (-0.81573004,1.683086,0.950985)
Gyroscope: (-1.0266,1.841771,0.974415)
Gyroscope: (-0.87217504,1.921646,0.93501)
Gyroscope: (-0.87537,1.680956,0.865785)
Gyroscope: (-1.8168299,1.376366,0.755025)
Gyroscope: (-3.2481902,1.1867961,0.853005)
Gyroscope: (-3.7924051,1.0089409,1.027665)
Gyroscope: (-2.42175,0.849191,1.251315)
Gyroscope: (-0.288555,0.705416,1.46751)
Gyroscope: (0.80839497,0.65003604,1.38018)
Gyroscope: (0.356835,0.556316,0.77526003)
Gyroscope: (-0.27364498,0.544601,0.542025)
Gyroscope: (-0.92649,0.20806101,0.669825)
Gyroscope: (-1.521825,-0.21154901,0.35351998)
Gyroscope: (-1.13097,0.027011,0.697515)
Gyroscope: (-0.90732,0.287936,1.017015)
Gyroscope: (-1.046835,0.22403601,0.80721)
Gyroscope: (-0.418485,0.159071,0.83916)
Gyroscope: (-0.3876,0.416801,0.833835)
Gyroscope: (-0.61870503,0.56164104,0.90945)
Gyroscope: (-0.50475,0.24853101,0.88389003)
Gyroscope: (-0.37695,0.258116,1.017015)
Gyroscope: (-0.360975,0.483896,1.066005)
Gyroscope: (-0.329025,0.50093603,1.02873)
Gyroscope: (-0.190575,0.617021,0.942465)
Gyroscope: (0.01923,0.74695104,0.99252003)
Gyroscope: (-0.107505,0.571226,1.0553551)
Gyroscope: (-0.46853998,0.454076,0.984)
Gyroscope: (-0.45043498,0.62660605,0.93714)
Gyroscope: (0.05118,0.761861,0.89241004)
Gyroscope: (0.33127502,0.77038103,0.838095)
Gyroscope: (0.109755,0.620216,0.718815)
Gyroscope: (-0.154365,0.47750598,0.710295)
Gyroscope: (-0.29601,0.73417103,0.58143)
Gyroscope: (-0.3663,1.118636,0.33009)
Gyroscope: (0.320625,0.506261,0.65385)
Gyroscope: (-0.34074,0.372071,0.46001998)
Gyroscope: (-0.25340998,0.372071,0.386535)
Gyroscope: (0.1236,-0.184924,0.524985)
Gyroscope: (-0.603795,-0.434134,0.316245)
Gyroscope: (-0.07875,0.014231,0.322635)
Gyroscope: (0.90744,0.16226599,0.514335)
Gyroscope: (0.135315,-0.118894,0.39611998)
Gyroscope: (-0.74437505,0.203801,0.15756)
Gyroscope: (-0.038280003,0.449816,0.326895)
Gyroscope: (0.599655,0.392306,0.420615)
Gyroscope: (0.26418,0.35077098,0.28323)
Gyroscope: (0.30145502,0.271961,0.30559498)
Gyroscope: (0.31104,0.086651,0.356715)
Gyroscope: (0.17046002,-0.023044001,0.33967498)
Gyroscope: (-0.23743498,-0.246694,0.292815)
Gyroscope: (-0.23743498,-0.174274,0.4089)
Gyroscope: (0.093779996,0.037661,0.48238498)
Gyroscope: (0.23116499,0.16652599,0.38014498)
Gyroscope: (-0.043605,0.121796,0.292815)
Gyroscope: (-0.13413,0.163331,0.35990998)
Gyroscope: (0.30465,0.20486599,0.48558)
Gyroscope: (0.25566,0.136706,0.390795)
Gyroscope: (-0.028695002,0.126056,0.27151498)
Gyroscope: (0.43990502,0.13564101,0.36416999)
Gyroscope: (0.32169002,0.084521,0.37056)
Gyroscope: (-0.049994998,-0.004939,0.218265)
Gyroscope: (0.2727,-0.049669,0.192705)
Gyroscope: (0.49422002,-0.009198999,0.34606498)
Gyroscope: (0.013905002,-0.060319,0.38121)
Gyroscope: (-0.011654999,0.028076,0.25128)
Gyroscope: (0.160875,0.020621,0.239565)
Gyroscope: (-0.218265,0.038726002,0.262995)
Gyroscope: (-0.04254,0.089846,0.284295)
Gyroscope: (0.26205,0.047246,0.3024)
Gyroscope: (0.035205,0.069611,0.30453)
Gyroscope: (0.047985002,0.084521,0.29388)
Gyroscope: (0.135315,0.039791003,0.262995)
Gyroscope: (-0.14904001,0.011036,0.109634995)
Gyroscope: (-0.10431,-0.024108998,0.015914999)
Gyroscope: (0.065025,0.012101,0.091529995)
Gyroscope: (0.04266,0.049376,0.17247)
Gyroscope: (-0.049994998,0.003581,0.17886001)
Gyroscope: (-0.13626,0.029141,0.105375)
Gyroscope: (-0.103245,0.050441,0.02763)
Gyroscope: (-0.01698,0.057896,0.057449996)
Gyroscope: (-0.032955,0.061091002,0.12347999)
Gyroscope: (-0.03615,0.086651,0.08939999)
Gyroscope: (0.043725003,0.049376,0.024434999)
Gyroscope: (0.037335,0.045116,-0.060765002)
