Gyroscope: (0.030945001,-0.321244,-0.026685003)
Gyroscope: (-0.04467,-0.450109,0.02337)
Gyroscope: (0.0032550022,-0.106114,-0.012840003)
Gyroscope: (0.047985002,0.122861,-0.004320003)
Gyroscope: (0.006450001,0.058961,0.010589998)
Gyroscope: (-0.0063299984,0.019556,0.0073949993)
Gyroscope: (-0.0073949993,-0.004939,0.0052649975)
Gyroscope: (-0.022305,-0.006004,0.0073949993)
Gyroscope: (-0.0255,0.0067760004,-5.9999526E-5)
Gyroscope: (-0.0255,0.012101,-0.006450001)
Gyroscope: (-0.010589998,0.023816,-0.004320003)
Gyroscope: (-0.009524997,0.019556,-5.9999526E-5)
Gyroscope: (-0.0073949993,0.0057110004,-0.0011250004)
Gyroscope: (0.020295002,3.860006E-4,-0.0032550022)
Gyroscope: (0.03627,0.003581,-0.004320003)
Gyroscope: (0.0053850003,3.860006E-4,-0.0032550022)
Gyroscope: (-0.01272,-0.004939,-5.9999526E-5)
Gyroscope: (-0.0063299984,-0.012394,0.0020699985)
Gyroscope: (0.013905002,-0.008134,0.0020699985)
Gyroscope: (0.0053850003,-0.0038740002,-0.0053850003)
Gyroscope: (-0.020174999,-6.7899935E-4,-0.0053850003)
Gyroscope: (-0.027630001,-6.7899935E-4,-0.007515002)
Gyroscope: (-0.013785001,-0.004939,-0.0053850003)
Gyroscope: (0.009645,-6.7899935E-4,-0.0032550022)
Gyroscope: (0.010710001,0.0014510006,-0.0011250004)
Gyroscope: (0.006450001,0.0067760004,-0.004320003)
Gyroscope: (-0.0020699985,0.0014510006,-0.007515002)
Gyroscope: (-0.0020699985,0.0046460005,-0.0053850003)
Gyroscope: (-0.00846,3.860006E-4,-0.004320003)
Gyroscope: (-0.024434999,-0.0038740002,-0.0032550022)
Gyroscope: (-0.022305,-0.008134,0.0010049976)
Gyroscope: (0.012840001,-0.014524,0.0020699985)
Gyroscope: (0.018165002,-0.008134,-0.0021900013)
Gyroscope: (-0.01698,-0.006004,-0.0011250004)
Gyroscope: (-0.018045,0.003581,-0.0032550022)
Gyroscope: (0.0053850003,0.0014510006,-0.0032550022)
Gyroscope: (0.022425,3.860006E-4,-5.9999526E-5)
Gyroscope: (0.016035002,0.003581,-0.0032550022)
Gyroscope: (-0.00846,0.0067760004,-0.0032550022)
Gyroscope: (0.0032550022,0.0057110004,-0.0021900013)
Gyroscope: (0.024555001,-0.004939,-0.004320003)
Gyroscope: (0.018165002,0.0067760004,-0.010710001)
Gyroscope: (-0.014849998,0.020621,-0.012840003)
Gyroscope: (-0.03615,0.027011,-0.011775002)
Gyroscope: (-0.02124,0.034466,-0.009645)
Gyroscope: (-0.037215002,0.030206,-0.007515002)
Gyroscope: (-0.071295,0.013166,0.0020699985)
Gyroscope: (-0.10218,-0.008134,0.01272)
Gyroscope: (-0.186315,-0.056059003,0.045734998)
Gyroscope: (-0.282165,-0.081619,0.043605)
Gyroscope: (-0.41635498,-0.119959004,0.05319)
Gyroscope: (-0.61870503,-0.20941901,0.0681)
Gyroscope: (-0.88495505,-0.277579,0.049994998)
Gyroscope: (-1.0372499,-0.341479,0.049994998)
Gyroscope: (-1.23321,-0.318049,0.021239998)
Gyroscope: (-1.847715,-0.345739,-0.044790003)
Gyroscope: (-2.27265,-0.43093902,-0.02349)
Gyroscope: (-2.4771302,-0.423484,-0.012840003)
Gyroscope: (-2.6059952,-0.452239,0.057449996)
Gyroscope: (-2.5559402,-0.457564,0.147975)
Gyroscope: (-2.45157,-0.499099,0.201225)
Gyroscope: (-2.4430501,-0.61198896,0.25553998)
Gyroscope: (-2.437725,-0.65991396,0.250215)
Gyroscope: (-2.46861,-0.549154,0.245955)
Gyroscope: (-2.384475,-0.397924,0.201225)
