Gyroscope: (0.43458,-0.314854,-0.030945)
Gyroscope: (0.44949,-0.22752401,0.024434999)
Gyroscope: (0.31530002,0.045116,0.05106)
Gyroscope: (0.18111,0.073871,0.035085)
Gyroscope: (0.056505002,0.077066,0.030824998)
Gyroscope: (-0.038280003,0.038726002,0.048929997)
Gyroscope: (-0.049994998,0.046181,0.032955)
Gyroscope: (-0.023369998,0.032336,0.0031349994)
Gyroscope: (0.0021900013,0.015296,-0.025620002)
Gyroscope: (-0.015914999,-0.020914,-0.047985)
Gyroscope: (-0.032955,-0.036888998,-0.05757)
Gyroscope: (-0.0020699985,-0.031564,-0.041595)
Gyroscope: (0.04266,-0.016654,-0.009645)
Gyroscope: (0.05544,0.007841,0.00846)
Gyroscope: (0.018165002,0.027011,0.02337)
Gyroscope: (-0.015914999,0.029141,0.028694998)
Gyroscope: (0.006450001,0.011036,0.00846)
Gyroscope: (0.034140002,-0.016654,-0.009645)
Gyroscope: (0.022425,-0.027304001,-0.019230004)
Gyroscope: (0.008580001,-0.010264,-0.008580003)
Gyroscope: (0.033075,0.0057110004,0.0063299984)
Gyroscope: (0.07674,0.002516,0.021239998)
Gyroscope: (0.085260004,0.002516,0.043605)
Gyroscope: (0.082065,-0.0017439993,0.073424995)
Gyroscope: (0.081,-0.018784,0.060645)
Gyroscope: (0.018165002,-0.073099,-0.05118)
Gyroscope: (-0.0052649975,-0.102919,-0.047985)
Gyroscope: (-0.030824997,-0.048604,-0.029879998)
Gyroscope: (-0.026565,-0.035824,-0.022425)
Gyroscope: (0.006450001,0.0067760004,0.0020699985)
Gyroscope: (-0.11495999,-0.066709,0.02976)
Gyroscope: (-0.24169499,-0.033694,0.041474998)
Gyroscope: (-0.275775,-0.047539,0.039345)
Gyroscope: (-0.27045,-0.079489,0.011654999)
Gyroscope: (-0.29388,-0.061384,-0.004320003)
Gyroscope: (-0.41422498,-0.051799,-0.020294998)
Gyroscope: (-0.469605,-0.023044001,-0.037335005)
Gyroscope: (-0.50262004,0.090911,-0.013905)
Gyroscope: (-0.605925,0.031271,0.009524997)
Gyroscope: (-0.693255,-0.046474,0.00846)
Gyroscope: (-0.79549503,0.054701,-0.03201)
Gyroscope: (-1.05003,0.286871,-0.06609)
Gyroscope: (-1.445145,0.410411,-0.110819995)
Gyroscope: (-1.83813,0.154811,-0.37387502)
Gyroscope: (-2.08308,-0.14977899,-0.76686)
Gyroscope: (-1.72524,0.089846,-0.60284996)
Gyroscope: (-0.67195505,0.390176,-0.318495)
Gyroscope: (0.014970001,0.450881,-0.44097)
Gyroscope: (-0.055320002,0.523301,-0.47505)
Gyroscope: (-0.041474998,0.508391,-0.55386)
Gyroscope: (0.035205,0.506261,-0.61776)
Gyroscope: (-0.079815,0.520106,-0.69550496)
Gyroscope: (-0.33967498,0.556316,-0.680595)
Gyroscope: (-0.51007503,0.725651,-0.60924)
Gyroscope: (-0.427005,0.94397604,-0.55492496)
Gyroscope: (-0.386535,1.065386,-0.44842502)
Gyroscope: (-0.53137505,1.0909461,-0.35577002)
Gyroscope: (-0.56652004,1.107986,-0.324885)
Gyroscope: (-0.28535998,1.203836,-0.327015)
Gyroscope: (0.13851,1.2751911,-0.30039)
Gyroscope: (0.341925,1.265606,-0.23223)
Gyroscope: (0.17684999,1.223006,-0.19601999)
Gyroscope: (-0.17353499,1.223006,-0.143835)
Gyroscope: (-0.24595499,1.285841,-0.033075)
Gyroscope: (0.08313,1.385951,0.10431)
Gyroscope: (0.51552,1.441331,0.267255)
Gyroscope: (0.580485,1.402991,0.35777998)
Gyroscope: (0.241815,1.3550661,0.427005)
Gyroscope: (-0.24382499,1.310336,0.54735)
Gyroscope: (-0.54628503,1.215551,0.674085)
Gyroscope: (-0.520725,1.228331,0.76354504)
Gyroscope: (-0.24063,1.329506,0.833835)
Gyroscope: (0.14596501,1.3966011,0.85833)
Gyroscope: (0.50699997,1.424291,0.829575)
Gyroscope: (0.61989,1.417901,0.729465)
Gyroscope: (0.4005,1.350806,0.682605)
Gyroscope: (0.079935,1.276256,0.661305)
Gyroscope: (-0.13413,1.249631,0.593145)
Gyroscope: (-0.19909501,1.244306,0.544155)
Gyroscope: (-0.118154995,1.204901,0.52818)
Gyroscope: (-0.122415,1.203836,0.47706)
Gyroscope: (-0.224655,1.188926,0.420615)
Gyroscope: (-0.3876,1.136741,0.34926)
Gyroscope: (-0.37375498,1.107986,0.32369998)
Gyroscope: (-0.111765005,1.175081,0.38546997)
Gyroscope: (0.18111,1.181471,0.44617498)
Gyroscope: (0.08845501,1.113311,0.422745)
Gyroscope: (-0.311985,1.115441,0.40783498)
