Gyroscope: (-0.147975,0.119666,0.04467)
Gyroscope: (-0.324765,0.032336,0.019109998)
Gyroscope: (-0.28748998,-0.015589001,-0.061830003)
Gyroscope: (-0.17247,-0.0038740002,-0.04905)
Gyroscope: (-0.13093501,-0.007068999,-0.077805)
Gyroscope: (-0.184185,-0.024108998,-0.114015)
Gyroscope: (-0.33009,-0.020914,-0.101235)
Gyroscope: (-0.41103,-0.019849,-0.096975)
Gyroscope: (-0.24063,-0.021979,-0.11508)
Gyroscope: (-0.03402,0.020621,-0.13425)
Gyroscope: (-0.10644,0.090911,-0.081)
Gyroscope: (-0.324765,0.071741,-0.06396)
Gyroscope: (-0.42168,-0.004939,-0.082065)
Gyroscope: (-0.3024,-0.010264,-0.109754995)
Gyroscope: (-0.23104498,-0.021979,-0.11295)
Gyroscope: (-0.27364498,0.015296,-0.094845)
Gyroscope: (-0.363105,0.023816,-0.09804)
Gyroscope: (-0.38547,-0.013458999,-0.103365004)
Gyroscope: (-0.1959,-0.015589001,-0.10762499)
Gyroscope: (-0.049994998,0.061091002,-0.09058499)
Gyroscope: (-0.101114996,0.079196,-0.024555001)
Gyroscope: (-0.08727,-0.039019,-0.020294998)
Gyroscope: (0.13425,-0.17320901,-0.094845)
Gyroscope: (-0.037215002,-0.0038740002,-0.180045)
Gyroscope: (-0.316245,-0.018784,-0.14170499)
Gyroscope: (-0.228915,-0.172144,-0.128925)
Gyroscope: (-0.542025,-0.15936399,-0.039465)
Gyroscope: (-0.75183004,-0.210484,-0.081)
Gyroscope: (-0.684735,-0.389404,-0.092714995)
Gyroscope: (-0.75928503,-0.30207402,-0.04053)
Gyroscope: (-1.0777199,-0.176404,-0.15980999)
Gyroscope: (-1.741215,-0.24136901,-0.28122002)
Gyroscope: (-2.197035,-0.299944,-0.33021)
Gyroscope: (-1.9840349,-0.178534,-0.28974003)
Gyroscope: (-1.4227799,0.016361,-0.286545)
Gyroscope: (-1.234275,-0.060319,-0.358965)
Gyroscope: (-1.50159,-0.242434,-0.33340502)
Gyroscope: (-1.587855,-0.23391399,-0.33021)
Gyroscope: (-1.630455,-0.13912901,-0.44842502)
Gyroscope: (-1.99149,-0.133804,-0.53256)
Gyroscope: (-2.463285,-0.212614,-0.50273997)
Gyroscope: (-2.629425,-0.354259,-0.561315)
Gyroscope: (-2.40684,-0.441589,-0.65823)
Gyroscope: (-2.0703,-0.23391399,-0.51126)
Gyroscope: (-1.924395,-0.023044001,-0.390915)
Gyroscope: (-1.994685,-0.099724,-0.37813503)
Gyroscope: (-1.8892499,-0.34254402,-0.32382002)
Gyroscope: (-1.3343849,-0.370234,-0.26205)
Gyroscope: (-0.96270007,-0.263734,-0.216255)
Gyroscope: (-1.1096699,-0.18705401,-0.114015)
Gyroscope: (-1.100085,-0.27012402,-0.163005)
